1167, 0, 2, 1
1168, 1, 1, 1
1169, 0, 1, 2
1170, 0, 0, 1
1171, 1, 2, 2
1172, 2, 0, 1
1173, 0, 2, 1
1174, 0, 1, 2
1175, 1, 2, 0
1176, 2, 0, 0
1177, 0, 1, 2
1178, 1, 2, 2
1179, 2, 2, 2
1180, 2, 1, 1
1181, 0, 0, 2
1182, 1, 2, 1
1183, 2, 2, 0
1184, 1, 1, 0
1185, 0, 0, 0
1186, 2, 1, 2
1187, 2, 1, 0
1188, 2, 2, 1
1189, 2, 2, 2
1190, 2, 0, 1
1191, 2, 0, 0
1192, 2, 2, 0
1193, 2, 0, 1
1194, 0, 0, 0
1195, 2, 2, 2
1196, 0, 1, 1
1197, 0, 1, 0
1198, 1, 2, 0
1199, 1, 0, 0
1200, 2, 0, 2
